fiscal_date,sales,cost_of_goods,gross_profit,operating_income,other_income_expense,pretax_income,income_tax,net_income,eps_basic,eps_diluted,basic_shares_outstanding,diluted_shares_outstanding,ebit,ebitda,net_income_continuous_operations,minority_interests,preferred_stock_dividends,research_and_development,selling_general_and_administrative,other_operating_expenses,income,expense,symbol
31/12/2020,6017000000,2114000000,3903000000,786000000,,875000000,250000000,625000000,0.32,0.32,1535869130,1535869130,908000000,1052000000,875000000,-133000000,0,,385000000,1417000000,4000000,33000000,RGLXY
31/12/2022,0,0,0,-1386000,-147000,-1533000,39000,-1572000,-0.17,-0.17,7842185,7842185,-1533000,-1494000,-1572000,235000,,,1386000,,0,0,USNU
31/12/2021,1061000,86000,975000,-88000,-470000,-553000,420000,-973000,-0.11,-0.11,7792185,7792185,-550000,-515000,-973000,92000,,,1063000,,8000,3000,USNU
31/12/2020,3173000,361000,2812000,1615000,-809000,856000,323000,533000,0.07,0.07,7792185,7792185,881000,915000,533000,0,,,1197000,,75000,25000,USNU
31/10/2023,0,36792,-36792,-1797971,72961,-1746847,,-1746847,-0.03,-0.03,57162800,57162800,-1725010,-1688020,-1746847,,,100402,1220766,440011,,21837,VRBFF
31/10/2022,0,6804,-6804,-921577,31698,-918151,,-918151,-0.03,-0.03,33194553,33194553,-889879,-882065,-918151,,,21448,760712,132613,,28272,VRBFF
31/10/2021,0,59131,-59131,-2255549,84565,-2183846,,-2183846,-0.07,-0.07,31655350,31655350,-2170984,-2196418,-2183846,,,103708,1903578,189132,,12862,VRBFF
31/10/2020,0,63483,-63483,-1451859,785912,-672429,,-672429,-0.023156,-0.023156,29038848,29038848,-665947,-560136,-672429,,,249503,956435,182438,,6482,VRBFF
31/12/2023,4224846000,3660464000,564382000,74594000,1882000,-89326000,-29008000,-60318000,-0.2,-0.2,323677515,323677515,76476000,304564000,-60318000,-2940000,,,265091000,,,165802000,ADV
31/12/2022,4049742000,3493183000,556559000,135980000,-1554150000,-1522629000,-145337000,-1377292000,-4.33,-4.33,318682548,318682548,-1418170000,369055000,-1377292000,-3210000,,,187504000,,,104459000,ADV
31/12/2021,3602298000,2964123000,638175000,230048000,-955000,91166000,33617000,57549000,0.17,0.17,318198860,318198860,229093000,470089000,57549000,-3055000,,,168086000,,,137927000,ADV
31/12/2020,3155671000,2551485000,604186000,59306000,-5663000,-180401000,-5331000,-175070000,-0.79,-0.79,223227833,223227833,53643000,297904000,-175070000,-736000,,,306282000,,,234044000,ADV
31/12/2022,2.23795E+11,54300000000,1.69494E+11,31340000000,,41897000000,12944000000,28953000000,213.59,213.22,139725093,139725093,41940000000,63859000000,41897000000,890000000,0,,,,2142000000,43000000,TMICF
31/12/2021,1.90359E+11,42017000000,1.48341E+11,43641000000,,52371000000,14755000000,37616000000,275.2,275.06,139415408,139415408,52383000000,64212000000,52371000000,751000000,0,,,,424000000,12000000,TMICF
31/12/2020,1.74061E+11,38166000000,1.35894E+11,39464000000,,39854000000,13478000000,26376000000,193.39,192.87,139118324,139118324,39464000000,61166000000,39854000000,528000000,0,,,,724000000,,TMICF
31/12/2023,3482000000,1914000000,1568000000,866000000,135000000,818000000,209000000,609000000,,,,,1022000000,1560000000,609000000,,,,,,21000000,204000000,AILIN
31/12/2022,3756000000,2315000000,1441000000,766000000,89000000,694000000,179000000,515000000,,,,,862000000,1358000000,515000000,,,,,,7000000,168000000,AILIN
31/12/2021,2895000000,1602000000,1293000000,668000000,65000000,570000000,143000000,427000000,,,,,734000000,1189000000,427000000,,,,,,1000000,164000000,AILIN
31/12/2020,2535000000,1359000000,1176000000,602000000,56000000,506000000,124000000,382000000,,,,,661000000,1082000000,382000000,,,,,,3000000,155000000,AILIN
31/10/2023,72173752,49879676,22294076,993079,2371697,2212222,145724,2066498,0.26,0.26,7880429,7880429,3364776,2111770,2066498,,,,21220741,26315,,1152554,OCC
31/10/2022,69079263,48568410,20510853,472864,-26976,-322398,24693,-347091,-0.05,-0.05,7523022,7523022,445888,1520559,-347091,,,,19959735,26747,,768286,OCC
31/10/2021,59136294,42862215,16274079,-1973323,9254325,6590618,-19898,6610516,0.87,0.87,7587686,7587686,7281002,8487708,6610516,,,,18239152,-37261,,690384,OCC
31/10/2020,55277400,41191022,14086378,-5533064,-307,-6103183,18041,-6121224,-0.83,-0.83,7354513,7354513,-5533371,-4106304,-6121224,,,,19245502,331934,,569812,OCC
31/12/2022,0,122792,-122792,-2195596,496215,-1647473,,-1647473,-0.00393,-0.00393,419192625,419192625,-1641359,-1735114,-1647473,,,,1534395,538409,58022,6114,NCPCF
31/12/2021,0,180603,-180603,-2383361,621500,-1755587,,-1755587,-0.00467,-0.00467,375953928,375953928,-1751169,-2032521,-1755587,,,,1751728,451030,10692,4418,NCPCF
31/12/2020,0,211174,-211174,-2433203,76920,-2355227,,-2355227,-0.01,-0.01,314374153,314374153,-2347506,-2081794,-2355227,,,,1625018,597011,8777,7721,NCPCF
31/12/2022,8465100000,4562300000,3902700000,640500000,,551700000,127400000,424400000,2.36,2.36,149650000,149650000,675400000,1061900000,551700000,-70900000,0,82200000,3213900000,,79400000,123700000,PMMAF
31/12/2021,6805400000,3547600000,3257800000,557200000,,505300000,128500000,376800000,2.07,2.07,149590000,149590000,549700000,855500000,505300000,-67200000,0,61700000,2665400000,,11900000,44400000,PMMAF
31/12/2020,5234400000,2776400000,2458000000,208800000,,162300000,39200000,123100000,0.53,0.53,149561440,149561440,240200000,533600000,162300000,-44200000,0,56600000,2208700000,,35400000,77900000,PMMAF
30/09/2023,0,,,-1629352,305956,-1360670,,-1360670,-0.01,-0.01,102921876,102921876,-1323396,-1325621,-1360670,,,,578705,1050647,,37274,TRKUF
30/09/2022,0,,,-1469396,67095,-1428846,,-1428846,-0.02,-0.02,73028623,73028623,-1402301,-1403127,-1428846,,,,460184,1009212,,26545,TRKUF
30/09/2021,0,,,-2612929,12507,-2600422,,-2600422,-0.05,-0.05,52857362,52857362,-2600422,-2612929,-2600422,,,,1185808,1427121,,0,TRKUF
30/09/2020,0,,,-414400,-88544,-502944,,-502944,-0.03,-0.03,14667326,14667326,-414400,-322923,-502944,,,,327732,86668,,,TRKUF
31/12/2022,1838988000,748337000,1090651000,-1435907000,,-1989738000,-70864000,-1919726000,-0.73,-0.73,2513221578,2513221578,-1818675000,-1092117000,-1990850000,91160000,0,,2632519000,-64919000,28016000,171063000,WEMXF
31/12/2021,1966908000,465405000,1501503000,-838571000,,-795583000,20068000,-853243000,-0.33,-0.33,2402215702,2402215702,-704450000,-551501000,-844330000,70220000,0,,2460592000,-80857000,18325000,91133000,WEMXF
31/12/2020,1968814000,966200000,1002619000,-62934000,,-1144067000,22312000,-1166379000,-0.52,-0.52,2234377308,2234377308,-1112099000,-1075309000,-1144067000,9757000,0,,1180095000,-82014000,16034000,31968000,WEMXF
31/03/2023,22204846000,19800114000,2404732000,511246000,,431564000,84762000,346802000,,,98707000,,526621000,865591000,346802000,-12780000,0,,1787152000,,4666000,95057000,DCCPF
31/03/2022,17732020000,15694347000,2037673000,475991000,,405736000,79734000,326002000,3.1678,3.1636,98610000,98610000,481697000,787862000,326002000,-13629000,0,,1482617000,,1185000,75961000,DCCPF
31/03/2021,13412450000,11592970000,1819480000,438707000,,365081000,62278000,302803000,2.9704,2.9662,98510000,98510000,448910000,718156000,302803000,-10184000,0,,1314570000,2458000,1442000,83829000,DCCPF
31/03/2020,14755393000,13015419000,1739974000,406429000,,311485000,57335000,254150000,2.4964,2.4921,98345000,98345000,404286000,673343000,254150000,-8641000,0,,1271048000,3672000,8901000,92801000,DCCPF
30/09/2023,0,,,-6319279,3386,-6306407,,-6306407,-0.089812,-0.089812,70217750,70217750,-6319279,-6322665,-6306407,,,,1195189,5124090,9486,,SSPLF
31/12/2022,5434200000,4793800000,640400000,39800000,,-694500000,10900000,-351700000,-1.048,-1.048,340200000,340200000,-571900000,-216300000,-351700000,-4600000,0,,600600000,,6900000,122600000,WDGJY
31/12/2021,5212300000,4691700000,520600000,-37200000,,-172000000,41500000,-135500000,-0.412,-0.412,337800000,337800000,-66200000,316900000,-135500000,-4000000,0,,557800000,,3300000,105800000,WDGJY
31/12/2020,7564300000,6836600000,727700000,180800000,,-148600000,79500000,-228100000,-0.682,-0.682,336250000,336250000,-23400000,613700000,-148600000,-1400000,0,,546900000,,13400000,125200000,WDGJY
31/12/2022,22363680000,17274238000,5089442000,3688686000,,3357766000,1448382000,1909384000,15.3,15.3,124800000,124800000,3488158000,4498118000,3357766000,-215000,0,,1457368000,,31204000,130392000,KGBLY
31/12/2021,28799810000,19004119000,9795691000,8398419000,,8386915000,1603436000,6783479000,54.35,54.35,124800000,124800000,8467580000,9180306000,8386915000,-1823000,0,,1453763000,,22388000,80665000,KGBLY
31/12/2020,17301186000,12594178000,4707008000,3656498000,,3662665000,854685000,2807980000,22.65,22.65,123711680,123711680,3739299000,4312112000,3662665000,-5095000,0,,1106041000,,34420000,76634000,KGBLY
30/06/2023,754100000,386614000,367486000,70895000,3515000,70897000,19884000,51013000,,,,,74300000,148398000,,-259000,,,,222493000,2639000,3403000,SYKWF
30/06/2022,736111000,365347000,370764000,72092000,14753000,80751000,18539000,62212000,0.42684,0.42684,145573333,145573333,85072000,167243000,,-67000,,,2000000,218501000,814000,4321000,SYKWF
30/06/2021,711234000,329354000,381880000,64679000,13520000,67889000,20343000,47546000,0.324,0.324,145540008,145540008,74898000,182889000,,-318000,,,,209210000,226000,7009000,SYKWF
30/06/2020,746641000,342096000,404545000,43928000,-176495000,-146306000,10466000,-156772000,-2.8692,-2.8692,54719896,54719896,-135763000,161055000,,-207000,,,,241299000,161000,10543000,SYKWF
31/12/2023,3645883000,,,,,-402897000,-12817000,-390080000,-0.12,-0.15,128641762,128641762,,,-390080000,374566000,,,3796832000,,,,RKT
31/12/2022,5684897000,,,,,741911000,41978000,699933000,0.39,0.28,120577548,120577548,,,699933000,-653512000,-22000,,4649757000,,,,RKT
31/12/2021,12683726000,,,,,6184901000,112738000,6072163000,2.36,2.32,130578206,130578206,,,6072163000,-5763953000,-150000,,5789816000,,,,RKT
31/12/2020,15463766000,,,,,9531657000,132381000,9399276000,1.77,1.76,111926619,111926619,,,9399276000,-9201325000,,,5241314000,,,,RKT
31/12/2022,28257432000,20069515000,8187917000,1299045000,,1730829000,508672000,1222157000,28.3,28.3,43193340,43193340,1791505000,2875493000,1730829000,,0,,6934007000,148946000,269396000,60676000,UPCHY
31/12/2021,25230613000,17011703000,8218910000,1687551000,,2141842000,641127000,1500715000,34.74,34.74,43193340,43193340,2173392000,3322493000,2141842000,,0,,6591617000,276965000,232752000,31550000,UPCHY
31/12/2020,22761822000,14695891000,8065931000,1866350000,,2326459000,700756000,1625703000,37.64,37.64,43193340,43193340,2382900000,3559557000,2326459000,,0,,6308269000,122599000,229626000,56441000,UPCHY
31/12/2022,0,125667,-125667,-766821,289765,-461786,39087,-500873,-0.001729,-0.001729,289684072,289684072,-456164,-562341,-500873,,,,641154,,20892,5622,SAHRF
31/12/2021,0,103483,-103483,-856319,-851022,-1714153,0,-1714153,-0.01,-0.01,289684072,289684072,-1703689,-661886,-1714153,,,,752836,,3652,10464,SAHRF
31/12/2020,0,8071,-8071,-346777,-1818216,-2049711,,-2049711,-0.01,-0.01,289684072,289684072,-2049711,-210354,-2049711,,,,338706,9005,115282,0,SAHRF
31/12/2021,0,,,-18025000,226872000,190722000,,190722000,0.4,0.4,473332153,473332153,,208998000,190722000,,,,18025000,,144000,18269000,AJOY
31/12/2020,0,,,-14129000,24748000,-17614000,,-17614000,-0.04,-0.04,471792153,471792153,,228627000,-17614000,,,,14129000,,1102000,29335000,AJOY
31/12/2019,0,546000,-546000,-11828000,-153220000,-156769000,,-156769000,-0.33,-0.33,471076199,471076199,,-16568000,-156769000,,,,10722000,560000,8378000,99000,AJOY
31/12/2018,0,84000,-84000,-10002000,-63602000,-66714000,,-66714000,-0.14,-0.14,468045570,468045570,,-15188000,-66714000,,,,7457000,2461000,6940000,50000,AJOY
31/12/2023,1047454000,,,,,463805000,97492000,366313000,,,,,,,366313000,,,,309553000,,,,UBSI
31/12/2022,1039955000,,,,,475783000,96156000,379627000,2.81,2.8,134776241,134776241,,,379627000,,,,300340000,,,,UBSI
31/12/2021,1006856000,,,,,462853000,95115000,367738000,2.84,2.83,129276452,129276452,,,367738000,,1042000,,342187000,,,,UBSI
31/12/2020,1029181000,,,,,359740000,70717000,289023000,2.4,2.4,120017247,120017247,,,289023000,,741000,,333663000,,,,UBSI
30/09/2023,10190927,5119105,5071822,3296708,,3296708,759987,2536721,0.4,0.39,6301250,6301250,3296708,3443575,2536721,,,,1757059,,,,VCIGF
30/09/2022,9622657,5241487,4381170,2848555,,2848555,676745,2171810,0.35,0.33,6283667,6283667,2848555,2996090,2171810,,,,1523139,,,,VCIGF
30/09/2021,12118631,5813566,6305065,4363662,,4363662,989562,3374100,0.54,0.52,6283667,6283667,4363662,4488322,3374100,,,,1932316,,,,VCIGF
30/09/2020,9361559,4779945,4581614,3081801,,3081801,765539,2316262,0.37,0.36,6283667,6283667,3081801,3297886,2316262,,,,1490710,,,,VCIGF
31/12/2022,685379,225107,460272,-1711440,-993560,-3637784,93910,-3731694,-0.24,-0.24,15049410,15049410,-2705000,-1689503,-3576614,155080,,,2171712,,,932784,KAYS
31/12/2021,889899,279333,610566,-1429842,12574308,10175360,782107,9393253,0.66,0.13,14760118,14760118,11144466,-1310803,9724262,331009,,,2040408,,,969106,KAYS
31/12/2020,1029543,310685,718858,-1747971,-9704690,-12297222,0,-12297222,-0.92,-0.92,13161972,13161972,-11452661,-1606244,-12098821,198401,,,2466829,,,844561,KAYS
30/06/2021,838578,155701,682877,-222210,-1019375,-1241517,838,-1242355,-0.01,-0.01,139314416,139314416,-222210,890439,-1242355,,,,744996,,68,,HQDA
30/06/2020,489831,133701,356130,-862691,-3894259,-4756824,800,-4756825,-0.03,-0.03,139314416,139314416,-862691,3222706,-4756825,,,,1070307,,126,,HQDA
31/12/2022,1973403000,1426582000,546821000,265976000,,260838000,67647000,193191000,7.17,7.14,26783000,26783000,265976000,313362000,193191000,,1070000,,49759000,231086000,,5138000,FWRD
31/12/2021,1662427000,1297101000,365326000,159301000,,154963000,38872000,105859000,3.87,3.85,27155000,27155000,159301000,198853000,116091000,,737000,,42186000,163839000,,4338000,FWRD
31/12/2020,1269573000,1040460000,229113000,73924000,-3000,69360000,16593000,23733000,0.84,0.84,27631000,27631000,73921000,111046000,52767000,,385000,,34912000,120277000,,4561000,FWRD
30/04/2022,0,,,-755680,23959,-765107,,-765107,-0.03,-0.03,26414249,26414249,-731721,-731721,-765107,,,,706234,49446,,33386,GMRCF
30/04/2021,0,,,-118823,2526,-165628,,-165628,-0.005671,-0.005671,29207328,29207328,-116297,-116297,-165628,,,,94766,24057,,49331,GMRCF
30/04/2020,0,,,-83341,-33852,-158813,,-158813,-0.005437,-0.005437,29207328,29207328,-117193,-83341,-158813,,,,69555,13786,,41620,GMRCF
31/12/2021,61982104,42342815,19639289,1747027,1474178,2938448,605675,2332773,0.13,0.12,18305878,18305878,,3431841,2332773,,,4032616,13859646,,244382,527139,LGCP
31/12/2020,51895388,35460774,16434614,-424281,-53612,-610288,-603744,-6544,-0.000396,-0.000396,16512203,16512203,,1547018,-6544,,,4319759,12539136,,418379,550774,LGCP
31/12/2019,58308019,38905756,19402263,918375,-1415900,-663085,237252,-900337,-0.06,-0.06,15148613,15148613,,2855157,-900337,0,,4843554,13640334,,,165560,LGCP
31/12/2018,37027382,25692658,11334724,-3175589,271878,-2969404,-1396784,-1572620,-0.09,-0.09,12586513,12586513,,-1553382,-1136278,436342,,4001757,10508556,,,65693,LGCP
31/12/2023,5590519000,,,,22495000,398445000,26316000,376292000,,,,,466866000,,376292000,,,,684446000,5246000,,68421000,AXS
31/12/2022,5304805000,,,,13073000,243125000,22037000,223083000,2.27,2.25,84864000,84864000,306271000,,223083000,,,,680343000,11421000,,63146000,AXS
31/12/2021,5321399000,,,,23295000,648909000,62384000,618609000,6.95,6.9,84707000,84707000,711211000,,618609000,,,,663304000,3843000,,62302000,AXS
31/12/2020,4761208000,,,,-8089000,-129133000,-12321000,-120424000,-1.79,-1.79,84262000,84262000,-54084000,,-120424000,,,,579790000,5462000,,75049000,AXS
31/12/2022,1222100000,537200000,684900000,85100000,-6500000,77900000,20200000,57700000,0.18,0.18,627632995,627632995,82200000,135100000,57700000,,,,599800000,,5700000,4300000,ONON
31/12/2021,724600000,294300000,430300000,-141100000,-14900000,-159600000,10600000,-170200000,-0.59,-0.59,505504256,505504256,-157200000,-110900000,-170200000,,,,571400000,,0,2400000,ONON
31/12/2020,425300000,194200000,231100000,-17100000,-6400000,-24400000,3100000,-27500000,-0.102799,-0.102799,267513347,267513347,-24100000,-5600000,-27500000,,,,248200000,,0,300000,ONON
31/12/2022,0,,,-1202726,,1302604,463954,838650,,,,,-1202726,-1202726,838650,,,,,1202726,2505330,,SWSSW
31/12/2021,0,,,-581362,1297,-563546,0,-563546,,,,,-563312,-564609,-563546,,,,,581362,16753,234,SWSSW
31/12/2022,340171000,,,,,302353000,16923000,285430000,9.52,9.52,24922589,24922589,,,285430000,-48073000,,,16204000,798000,,,SFFFF
31/12/2021,628599000,,,,,593738000,75299000,518439000,18.31,18.31,24922589,24922589,,,518439000,-61983000,,,17340000,613000,,,SFFFF
31/12/2020,192892000,,,,,155350000,-11006000,166356000,5.38,5.38,24922589,24922589,,,166356000,-32291000,,,20840000,283000,,,SFFFF
31/12/2023,33856299,9074543,24781755,-26163508,110909,-24837072,0,-24837072,,,,,-23713712,-21973878,,,,9900022,39346234,,713968,1123359,NXSCF
31/12/2022,17879235,3912404,13966831,-20748557,42573,-19360822,0,-19360822,-0.0603,-0.0603,321275261,321275261,-20748557,-19311858,,,,9387555,23958425,,19416,,NXSCF
31/12/2021,8947591,2007469,6940122,-10397815,257864,-9349639,0,-9349639,-0.0475,-0.0475,300537674,300537674,-10397815,-9599966,,,,5046875,11500789,,16515,,NXSCF
31/12/2020,3440975,524134,2916841,-12531301,533227,-11912004,0,-11912004,-0.0636,-0.0636,285734416,285734416,-12531301,-11819145,,,,5954275,8792267,,107249,,NXSCF
31/12/2022,236000,,,-57572000,-17000,-59927000,,-59927000,-6.31,-6.31,9494421,9494421,-56369000,-54189000,-59927000,,,36859000,20949000,,1220000,3558000,UBX
31/12/2021,4784000,,,-56665000,-983000,-60725000,,-60725000,-10.88,-10.88,5581587,5581587,-57548000,-54668000,-60725000,,,38393000,23056000,,100000,3177000,UBX
31/12/2020,0,,,-91334000,-2414000,-93844000,,-93844000,-18.45,-18.45,5086489,5086489,-92552000,-86507000,-93844000,,,67309000,24025000,,1196000,1292000,UBX
31/07/2023,0,25953,-25953,-915634,-60124,-993040,,-993040,-0.005818,-0.005818,169806128,169806128,-975758,-889681,-993040,5060,,,841140,48541,,17282,ANKOF
31/07/2022,0,31707,-31707,-1307064,-1303552,-2714981,,-2714981,-0.02,-0.02,158092740,158092740,-2610616,-1275357,-2714981,8017,,,1091843,183514,,104365,ANKOF
31/07/2021,0,21719,-21719,-1469354,-4048405,-5685688,,-5685688,-0.04,-0.04,149294991,149294991,-5517759,-1447635,-5685688,4279,,,1362674,84961,,167929,ANKOF
31/07/2020,0,26380,-26380,-1174732,101908,-1233876,,-1233876,-0.01,-0.01,112387444,112387444,-1072824,-1148352,-1233876,935,,,1095380,52972,,161052,ANKOF
31/12/2022,3015521,2679020,336501,-4756131,-903,-4689967,0,-4689967,-0.04,-0.04,126641536,126641536,-4756131,-4688558,-4689967,,,1113500,3979132,,67067,,SCWO
31/12/2021,48100,0,48100,-3166008,334,-3164608,0,-3164608,-0.03,-0.03,94002888,94002888,-3166008,-3119958,-3164608,,,1774865,1439243,,1066,,SCWO
31/12/2020,86570,14241,72329,-11663,52000,40337,0,40337,0.000646,0.000646,62410452,62410452,-11663,-62752,40337,,,57718,26274,,0,135295,SCWO
30/06/2023,0,36052,-36052,-1318344,-333074,-1740306,,-1740306,-0.01,-0.01,176956322,176956322,-1318344,-1298261,-1740306,0,,,428087,854205,,,AVGDF
30/06/2022,0,36448,-36448,-5325787,4449926,-981497,,-981497,-0.001698,-0.001698,166252975,166252975,-5325787,-10263680,-981497,699166,,,1351285,3938054,,0,AVGDF
30/06/2021,0,26043,-26043,-4585486,-912285,-5831666,,-5831666,-0.04,-0.04,123363738,123363738,-5588662,-4650334,-5831666,320004,,,1112981,3446462,,243004,AVGDF
30/06/2020,0,25034,-25034,-2523467,-578438,-3296427,,-3296427,-0.03,-0.03,87049733,87049733,-3155683,-2552211,-3296427,549396,,,646143,1852290,,140744,AVGDF
